OSEBuildingID,proportionparking,Proportionbat,old_built,PropertyGFATotal,NumberofBuildings,NumberofFloors,mean_GFA_per_floor,prop_gfa_largest_property,diff_prop_gfa_largest_property_per_type,SteamUse(kBtu)_pct,Electricity(kBtu)_pct,NaturalGas(kBtu)_pct,Longitude,Latitude,SiteEnergyUseWN(kBtu),SiteEUIWN(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity,ENERGYSTARScore,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_infrequent_sklearn,PrimaryPropertyType_Large Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Other,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Small- and Mid-Sized Office,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship Facility,PrimaryPropertyType_infrequent_sklearn,Neighborhood_lcaps_downtown,Neighborhood_lcaps_east,Neighborhood_lcaps_greater duwamish,Neighborhood_lcaps_lake union,Neighborhood_lcaps_magnolia / queen anne,Neighborhood_lcaps_northeast,Neighborhood_lcaps_northwest,Neighborhood_lcaps_infrequent_sklearn,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Worship Facility,LargestPropertyUseType_infrequent_sklearn,BuildingType,PrimaryPropertyType,Neighborhood_lcaps,LargestPropertyUseType,BuildingType_cat,PrimaryPropertyType_cat,Neighborhood_lcaps_cat,LargestPropertyUseType_cat
22585,0.18837888033961264,0.8116211196603874,9,30152,1.0,4,4894.4,0.8352348102945079,0.0488283338239579,0.0,0.998845030554622,0.0011549694453779921,-122.38631,47.66006,845044.125,33.59999847,5.94,0.2,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,magnolia / queen anne,Office,0,13,7,21
22607,0.0,1.0,37,22365,1.0,4,4473.0,0.9665548848647441,0.1801484083941941,0.0,1.0,0.0,-122.38382,47.65881,727385.8125,33.59999847,5.07,0.23,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,magnolia / queen anne,Office,0,13,7,21
22609,0.0,1.0,22,30172,1.0,4,6034.4,1.0,0.21359352352945005,0.0,1.0,0.0,-122.3839,47.65801,967548.3125,32.09999847,6.3,0.21,82.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,magnolia / queen anne,Office,0,13,7,21
22650,0.0,1.0,89,42500,1.0,4,8500.0,1.0,0.09823242680021749,0.0,1.0,0.0,-122.38064,47.66353,262995.3125,5.5,1.68,0.04,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,ballard,Non-Refrigerated Warehouse,0,16,0,20
22654,0.0,1.0,115,23032,1.0,4,4606.4,0.6273011462313304,-0.15910533023921958,0.0,1.0,0.0,-122.38416,47.66691,1172535.25,55.29999924,7.82,0.34,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,ballard,Office,0,13,0,21
22672,0.10740983606557378,0.8925901639344263,116,45750,1.0,3,10209.0,0.9366120218579235,0.065854766058838,0.0,0.24164958973232087,0.7583504102676791,-122.38263,47.66646,7536508.5,175.8999939,303.81,6.64,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,ballard,Other,0,8,0,22
22676,0.0,1.0,48,23500,1.0,2,7833.333333333333,1.0,0.21359352352945005,0.0,0.7074125136014184,0.2925874863985816,-122.38047,47.66497,1745284.25,74.30000305,34.52,1.47,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,ballard,Office,0,13,0,21
22678,0.0,1.0,50,22282,1.0,1,11141.0,1.0,0.21359352352945005,0.0,0.528201997627128,0.471798002372872,-122.37988,47.66431,665681.875,29.89999962,16.67,0.75,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,ballard,Office,0,13,0,21
22679,0.0,1.0,114,24000,1.0,2,8000.0,1.0,0.05473301931225982,0.0,0.4016691224281615,0.5983308775718384,-122.37961,47.66351,599426.5,25.0,17.39,0.72,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Self-Storage Facility,ballard,Self-Storage Facility,0,12,0,45
22684,0.0,1.0,107,27085,1.0,3,6771.25,0.3507476462986893,-0.4797217496370197,0.0,0.49201656832730867,0.5079834316726913,-122.38175,47.66852,2151546.25,79.40000153,60.67,2.24,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Mixed Use Property,ballard,Strip Mall,0,7,0,47
22804,0.0,1.0,85,37500,1.0,2,12500.0,1.0,0.21359352352945005,0.0,0.7220150597222874,0.27798494027771253,-122.29966,47.719,2448649.75,65.30000305,44.26,1.18,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,north,Office,0,13,8,21
22810,0.0,1.0,86,23983,1.0,3,5995.75,1.0,-0.015007101684008761,0.0,0.5316185216834928,0.4683814783165073,-122.32784,47.73143,1270514.75,53.0,33.28,1.39,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,K-12 School,northwest,K-12 School,0,3,10,11
22818,0.0,1.0,36,24100,1.0,1,12050.0,0.8340248962655602,-0.11393004709819854,0.0,0.33524968791326026,0.6647503120867397,-122.35239,47.55832,939941.6875,39.79999924,30.49,1.27,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,delridge,Distribution Center,0,0,2,4
22834,0.0,1.0,12,31343,3.0,2,10447.666666666666,1.643588680088058,0.6285815784040492,0.0,0.42613663690715275,0.5738633630928472,-122.31818,47.66665,4277566.0,83.0,128.66,4.1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,K-12 School,northeast,K-12 School,0,3,9,11
22860,0.4086779224495636,0.5913220775504364,20,55912,1.0,3,8265.5,0.4301759908427529,-0.38264322301359194,0.0,1.0,0.0,-122.33709,47.68582,2450442.75,74.09999847,17.08,0.31,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Mixed Use Property,northwest,Parking,0,7,10,33
22863,0.0,1.0,59,20294,1.0,2,6764.666666666667,0.8869616635458756,0.016204407746790106,0.0,0.3089914953721091,0.6910085046278909,-122.38435,47.65843,1845057.875,90.90000153,67.45,3.32,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,magnolia / queen anne,Other,0,8,7,22
22866,0.2674077543072638,0.7325922456927362,33,40571,1.0,4,5944.4,0.5917527297823568,-0.19465374668819313,0.0,1.0,0.0,-122.38383,47.65708,1286817.375,53.59999847,8.97,0.22,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,magnolia / queen anne,Office,0,13,7,21
22867,0.3754525619200614,0.6245474380799386,33,41707,1.0,4,5209.6,1.0,0.21359352352945005,0.0,1.0,0.0,-122.38383,47.65649,1785685.5,42.79999924,12.24,0.29,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,magnolia / queen anne,Office,0,13,7,21
22881,0.0,1.0,56,57644,1.0,2,19214.666666666668,0.3500104087155645,-0.43639606775498546,0.0,0.726804841681756,0.273195158318244,-122.37875,47.65118,2300589.0,41.70000076,42.87,0.74,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Mixed Use Property,magnolia / queen anne,Office,0,7,7,21
22883,0.0,1.0,61,39497,1.0,2,13165.666666666666,0.6468086183760792,-0.25495895482370334,0.0,0.7906034915299899,0.20939650847001012,-122.37929,47.64913,1809734.75,45.79999924,28.28,0.72,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,magnolia / queen anne,Non-Refrigerated Warehouse,0,16,7,20
22936,0.0,1.0,84,33087,1.0,1,16543.5,1.6252908997491462,0.7450087843211202,0.0,0.4066494066541969,0.5933505933458031,-122.3142,47.6303,3944599.75,73.40000153,121.9,3.68,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Nonresidential COS,Other,east,Other - Entertainment/Public Assembly,1,8,4,24
22940,0.0,1.0,34,27574,1.0,2,9191.333333333334,1.0,0.21359352352945005,0.0,1.0,0.0,-122.33316,47.70793,1243709.625,45.09999847,8.44,0.31,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,northwest,Office,0,13,10,21
22962,0.35880691150384336,0.6411930884961566,29,76105,1.0,3,12199.5,1.0,0.21359352352945005,0.0,1.0,0.0,-122.3332,47.70842,2596383.25,34.09999847,17.24,0.23,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,northwest,Office,0,13,10,21
23008,0.0,1.0,64,32009,1.0,2,10669.666666666666,0.5467212346527539,-0.3550463385470286,0.0,0.6709242141865439,0.3290757858134561,-122.31865,47.70983,2177737.0,58.40000153,44.28,1.38,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Mixed Use Property,north,Non-Refrigerated Warehouse,0,7,8,20
23017,0.0,1.0,28,28841,1.0,3,7210.25,1.0,0.1521787839519645,0.0,0.6546906898921943,0.34530931010780574,-122.32264,47.70676,1525049.625,52.90000153,33.42,1.16,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Medical Office,north,Medical Office,0,6,8,16
23020,0.0,1.0,39,33344,2.0,2,11114.666666666666,0.9404990403071017,-0.004767940380638436,0.0,1.0,0.0,-122.31873,47.70782,129466.8984,4.0,0.86,0.03,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Self-Storage Facility,north,Self-Storage Facility,0,12,8,45
23022,0.0,1.0,11,30498,2.0,1,15249.0,1.0,0.20735159973000716,0.0,0.43768408288291394,0.5623159171170861,-122.32232,47.70541,2652254.5,87.0,80.19,2.63,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Nonresidential COS,Other,north,Other - Recreation,1,8,8,28
23040,0.0,1.0,92,42975,1.0,2,14325.0,0.4980802792321117,-0.516926822451897,0.0,0.1805020472152036,0.8194979527847964,-122.35946,47.51698,1124454.25,52.5,42.96,1.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,K-12 School,delridge,K-12 School,0,3,2,11
23049,0.0,1.0,53,23260,1.0,1,11630.0,0.5621238177128117,-0.34021487246411664,0.0,0.446483667947393,0.553516332052607,-122.33733,47.53366,1803514.875,77.5,52.41,2.25,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,delridge,"Repair Services (Vehicle, Shoe, Locksmith, etc)",0,8,2,40
23051,0.0,1.0,28,30659,1.0,2,10219.666666666666,0.8892005610098177,0.10279408453926775,0.0,0.68893752329055,0.31106247670945003,-122.33977,47.53309,2828171.5,78.09999847,55.85,1.82,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,delridge,Office,0,13,2,21
23056,0.0,1.0,96,27144,1.0,2,9048.0,1.0,0.12924274420091453,0.0,0.4533449799609495,0.5466550200390504,-122.34136,47.63132,1138349.25,41.90000153,32.58,1.2,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,magnolia / queen anne,Other,0,8,7,22
23064,0.0,1.0,46,23166,5.0,1,11583.0,1.0,0.12924274420091453,0.0,8.631096575065797e-07,0.9999991368903425,-122.34557,47.70969,3648465.5,157.5,184.6,7.97,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,northwest,Other,0,8,10,22
23065,0.0,1.0,37,34759,1.0,2,11586.333333333334,1.2850484766535286,0.4372272606054931,0.0,1.0,0.0,-122.33486,47.70558,1633105.375,36.59999847,11.39,0.33,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Medical Office,northwest,Medical Office,0,6,10,16
23076,0.0,1.0,51,44719,1.0,2,14906.333333333334,1.026610612938572,0.036436220342321746,0.0,0.436598295194749,0.563401704805251,-122.33221,47.71745,1781436.375,37.20000076,53.21,1.19,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NonResidential,Worship Facility,northwest,Worship Facility,0,17,10,51
23098,0.0,1.0,51,21603,1.0,1,10801.5,1.0,0.10875936312951295,0.0,0.6685278891974357,0.3314721108025644,-122.31287,47.57894,5927199.5,274.3999939,129.89,6.01,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Supermarket / Grocery Store,greater duwamish,Supermarket/Grocery Store,0,14,5,48
23115,0.0,1.0,37,42900,1.0,1,21450.0,1.0034965034965035,0.055541560132744805,0.0,1.0,0.0,-122.33568,47.53158,461205.5938,10.69999981,3.04,0.07,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,delridge,Distribution Center,0,0,2,4
23120,0.0,1.0,45,26232,1.0,1,13116.0,0.6961726136017078,-0.2259667890048992,0.0,0.29154969635660244,0.7084503036433976,-122.33592,47.52956,3315521.5,126.4000015,122.71,4.68,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,delridge,Other - Services,0,8,2,30
23158,0.0,1.0,60,25840,1.0,2,8613.333333333334,1.0,0.09823242680021749,0.0,1.0,0.0,-122.31554,47.59783,310602.3125,12.0,2.19,0.08,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,downtown,Non-Refrigerated Warehouse,0,16,3,20
23161,0.0,1.0,28,45145,1.0,1,22572.5,0.9704950714364824,0.18408859496593244,0.0,0.40560317676803115,0.5943968232319689,-122.31838,47.59721,1405510.25,32.09999847,43.63,0.97,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
23164,0.31415287493601773,0.6858471250639823,15,70332,1.0,5,8039.5,0.6315332992094637,-0.1548731772610863,0.0,0.9419463282040669,0.0580536717959331,-122.31587,47.59728,2000777.25,45.0,19.12,0.27,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
23231,0.0,1.0,37,20088,1.0,2,6696.0,0.8004778972520908,-0.07284084768529231,0.0,1.0,0.0,-122.34612,47.72286,337536.0938,17.20000076,2.28,0.11,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,northwest,Retail Store,0,11,10,44
23268,0.0,1.0,19,40657,1.0,2,13552.333333333334,1.0,0.21359352352945005,0.0,0.9701347234426715,0.02986527655732857,-122.34703,47.56999,2828385.0,69.59999847,23.6,0.58,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,greater duwamish,Office,0,13,5,21
23277,0.0,1.0,116,20200,1.0,1,10100.0,0.9257425742574258,0.023975001057643275,0.0,0.9694851998200857,0.03051480017991428,-122.35066,47.57279,283275.0,14.0,2.25,0.11,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
23299,0.38299124549400426,0.6170087545059957,46,54372,1.0,7,4193.5,1.0,0.21359352352945005,0.0,1.0,0.0,-122.32526,47.60663,1479454.375,27.20000076,9.79,0.18,94.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,east,Office,0,13,4,21
23313,0.0,1.0,60,21282,1.0,3,5320.5,0.9236913823888733,0.13728490591832332,0.6120298936937982,0.3879701063062017,0.0,-122.32282,47.60819,1380656.125,70.19999695,62.23,2.92,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,east,Office,0,13,4,21
23320,0.0,1.0,95,41022,1.0,2,13674.0,1.0,0.12924274420091453,0.0,1.0,0.0,-122.27616,47.54563,3787648.25,92.30000305,26.41,0.64,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,southeast,Other,0,8,11,22
23397,0.0,1.0,50,28109,1.0,2,9369.666666666666,1.0,0.12924274420091453,0.0,0.9207632000434045,0.07923679995659547,-122.35626,47.57058,3612526.75,128.5,38.39,1.37,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,delridge,Other,0,8,2,22
23331,0.38683740321620014,0.6131625967837999,31,33580,1.0,3,5147.5,0.6131625967837999,-0.17324387968675004,0.0,1.0,0.0,-122.29278,47.72986,409578.4063,19.89999962,2.86,0.09,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,north,Office,0,13,8,21
23342,0.0,1.0,39,21936,1.0,1,10968.0,1.0,0.09823242680021749,0.0,0.6349067444532839,0.3650932555467162,-122.30103,47.72051,116642.5,5.300000191,2.69,0.12,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,north,Non-Refrigerated Warehouse,0,16,8,20
23343,0.0,1.0,47,30160,1.0,1,15080.0,0.9993037135278514,0.12854645772876594,0.0,0.23387656596910802,0.766123434030892,-122.29979,47.72083,1184385.875,39.29999924,44.26,1.47,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,north,Other,0,8,8,22
23368,0.0,1.0,107,111137,1.0,11,9261.416666666666,0.3863609778921511,-0.40004549857839883,0.0,0.4821261189311225,0.5178738810688776,-122.33661,47.61056,9946297.0,100.4000015,294.65,2.65,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Mixed Use Property,downtown,Office,0,7,3,21
23396,0.0,1.0,19,40189,1.0,1,20094.5,0.705342257831745,-0.15266656012728108,0.0,0.6103755933245522,0.38962440667544784,-122.35067,47.56319,1594851.25,42.59999847,37.65,0.94,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,delridge,Other - Utility,0,8,2,31
23400,0.0,1.0,28,66484,1.0,2,22161.333333333332,0.7420431983635161,-0.04436327810703389,0.0,1.0,0.0,-122.36369,47.56877,3098383.5,40.59999847,21.24,0.32,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,delridge,Office,0,13,2,21
23404,0.0,1.0,57,25151,1.0,3,6287.75,0.9603991888990497,0.17399271242849979,0.5519925269443867,0.44800747305561334,0.0,-122.32249,47.60789,1481688.75,61.29999924,62.05,2.47,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,east,Office,0,13,4,21
23408,0.0,1.0,88,35770,1.0,6,5110.0,1.0,0.11454198215540679,0.0,0.22913728994539906,0.7708627100546009,-122.32646,47.60958,2835357.0,79.30000305,112.34,3.14,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,east,Hotel,0,2,4,10
23410,0.0,1.0,88,48006,1.0,9,4800.6,1.0,0.11454198215540679,0.0,0.47331927053720746,0.5266807294627925,-122.32687,47.60981,3182794.5,66.30000305,101.31,2.11,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Hotel,east,Hotel,0,2,4,10
23416,0.0,1.0,56,29631,1.0,2,9877.0,0.5399750261550403,-0.3512656107154467,0.0,0.5320851389406442,0.4679148610593557,-122.31851,47.59949,5327051.5,156.6999969,146.93,4.96,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Mixed Use Property,downtown,Supermarket/Grocery Store,0,7,3,48
